ano,mes,orgao,funcao,uf,valor_pago,licitacao,fav_tipo
2022,12,Ministério da Justiça,Segurança,PE,6318973.58,NAO,PESSOA
2022,12,Ministério da Saúde,Saúde,CE,12901005.24,SIM,EMPRESA
2022,12,Ministério da Educação,Educação,CE,7928657.63,NAO,EMPRESA
2022,12,Ministério da Justiça,Segurança,CE,6617798.87,SIM,PESSOA
2022,12,Ministério da Saúde,Saúde,PA,14639881.06,NAO,PESSOA
2022,12,Ministério da Educação,Educação,PA,11334782.55,SIM,EMPRESA
2022,12,Ministério da Justiça,Segurança,PA,7461761.87,SIM,PESSOA
2023,1,Ministério da Saúde,Saúde,SP,7600113.91,SIM,PESSOA
2023,1,Ministério da Educação,Educação,SP,7608707.98,SIM,EMPRESA
2023,1,Ministério da Justiça,Segurança,SP,3523131.98,NAO,EMPRESA
2023,1,Ministério da Saúde,Saúde,RJ,9056039.24,SIM,PESSOA
2023,1,Ministério da Educação,Educação,RJ,7371681.42,SIM,PESSOA
2023,1,Ministério da Justiça,Segurança,RJ,4965803.22,SIM,EMPRESA
2023,1,Ministério da Saúde,Saúde,MG,7891864.94,SIM,PESSOA
2023,1,Ministério da Educação,Educação,MG,6248011.67,NAO,PESSOA
2023,1,Ministério da Justiça,Segurança,MG,5786127.38,SIM,EMPRESA
2023,1,Ministério da Saúde,Saúde,BA,9635901.6,SIM,PESSOA
2023,1,Ministério da Educação,Educação,BA,11884341.97,SIM,EMPRESA
2023,1,Ministério da Justiça,Segurança,BA,6282988.37,NAO,PESSOA
2023,1,Ministério da Saúde,Saúde,PR,9672054.63,SIM,PESSOA
2023,1,Ministério da Educação,Educação,PR,8229218.09,NAO,EMPRESA
2023,1,Ministério da Justiça,Segurança,PR,5731327.63,SIM,PESSOA
2023,1,Ministério da Saúde,Saúde,RS,11634041.99,SIM,PESSOA
2023,1,Ministério da Educação,Educação,RS,11057357.51,SIM,EMPRESA
2023,1,Ministério da Justiça,Segurança,RS,5790086.44,SIM,PESSOA
2023,1,Ministério da Saúde,Saúde,SC,12147785.3,SIM,PESSOA
2023,1,Ministério da Educação,Educação,SC,11725367.72,NAO,EMPRESA
2023,1,Ministério da Justiça,Segurança,SC,6883591.96,SIM,PESSOA
2023,1,Ministério da Saúde,Saúde,PE,9678731.52,SIM,PESSOA
2023,1,Ministério da Educação,Educação,PE,9267849.73,SIM,EMPRESA
2023,1,Ministério da Justiça,Segurança,PE,7863871.55,NAO,EMPRESA
2023,1,Ministério da Saúde,Saúde,CE,12364254.09,SIM,PESSOA
2023,1,Ministério da Educação,Educação,CE,9182499.9,SIM,EMPRESA
2023,1,Ministério da Justiça,Segurança,CE,7527741.76,SIM,EMPRESA
2023,1,Ministério da Saúde,Saúde,PA,13293749.52,SIM,EMPRESA
2023,1,Ministério da Educação,Educação,PA,12163425.79,SIM,EMPRESA
2023,1,Ministério da Justiça,Segurança,PA,6559311.04,SIM,PESSOA
2023,2,Ministério da Saúde,Saúde,SP,8973435.27,NAO,EMPRESA
2023,2,Ministério da Educação,Educação,SP,7771770.86,SIM,EMPRESA
2023,2,Ministério da Justiça,Segurança,SP,5032288.01,SIM,PESSOA
2023,2,Ministério da Saúde,Saúde,RJ,9450824.58,SIM,EMPRESA
2023,2,Ministério da Educação,Educação,RJ,8716014.79,SIM,EMPRESA
2023,2,Ministério da Justiça,Segurança,RJ,4606556.06,SIM,PESSOA
2023,2,Ministério da Saúde,Saúde,MG,7945972.9,SIM,EMPRESA
2023,2,Ministério da Educação,Educação,MG,7239579.44,NAO,PESSOA
2023,2,Ministério da Justiça,Segurança,MG,4682698.81,SIM,EMPRESA
2023,2,Ministério da Saúde,Saúde,BA,9814170.21,NAO,EMPRESA
2023,2,Ministério da Educação,Educação,BA,6459691.16,SIM,EMPRESA
2023,2,Ministério da Justiça,Segurança,BA,5002517.16,SIM,PESSOA
2023,2,Ministério da Saúde,Saúde,PR,10676987.55,NAO,PESSOA
2023,2,Ministério da Educação,Educação,PR,9845347.65,SIM,EMPRESA
2023,2,Ministério da Justiça,Segurança,PR,6916029.52,NAO,PESSOA
2023,2,Ministério da Saúde,Saúde,RS,12155127.14,NAO,EMPRESA
2023,2,Ministério da Educação,Educação,RS,8157678.01,NAO,PESSOA
2023,2,Ministério da Justiça,Segurança,RS,5596457.18,SIM,EMPRESA
2023,2,Ministério da Saúde,Saúde,SC,11828349.7,SIM,PESSOA
2023,2,Ministério da Educação,Educação,SC,9043467.0,SIM,PESSOA
2023,2,Ministério da Justiça,Segurança,SC,6444075.25,NAO,EMPRESA
2023,2,Ministério da Saúde,Saúde,PE,13494915.97,SIM,PESSOA
2023,2,Ministério da Educação,Educação,PE,10744940.05,SIM,PESSOA
2023,2,Ministério da Justiça,Segurança,PE,6218275.87,NAO,EMPRESA
2023,2,Ministério da Saúde,Saúde,CE,12823798.23,SIM,EMPRESA
2023,2,Ministério da Educação,Educação,CE,9213117.47,SIM,EMPRESA
2023,2,Ministério da Justiça,Segurança,CE,7557188.56,SIM,PESSOA
2023,2,Ministério da Saúde,Saúde,PA,13517805.23,SIM,EMPRESA
2023,2,Ministério da Educação,Educação,PA,11197573.5,NAO,EMPRESA
2023,2,Ministério da Justiça,Segurança,PA,5042458.87,SIM,EMPRESA
2023,3,Ministério da Saúde,Saúde,SP,9742129.63,SIM,EMPRESA
2023,3,Ministério da Educação,Educação,SP,4587949.1,NAO,EMPRESA
2023,3,Ministério da Justiça,Segurança,SP,3926070.49,NAO,PESSOA
2023,3,Ministério da Saúde,Saúde,RJ,7717402.72,NAO,PESSOA
2023,3,Ministério da Educação,Educação,RJ,7851192.46,SIM,EMPRESA
2023,3,Ministério da Justiça,Segurança,RJ,6168656.98,NAO,PESSOA
2023,3,Ministério da Saúde,Saúde,MG,9053940.68,SIM,EMPRESA
2023,3,Ministério da Educação,Educação,MG,9153208.78,SIM,EMPRESA
2023,3,Ministério da Justiça,Segurança,MG,5098589.96,NAO,PESSOA
2023,3,Ministério da Saúde,Saúde,BA,10522590.44,SIM,PESSOA
2023,3,Ministério da Educação,Educação,BA,7889863.5,SIM,EMPRESA
2023,3,Ministério da Justiça,Segurança,BA,5631815.83,SIM,PESSOA
2023,3,Ministério da Saúde,Saúde,PR,10230326.34,NAO,PESSOA
2023,3,Ministério da Educação,Educação,PR,8968968.81,SIM,EMPRESA
2023,3,Ministério da Justiça,Segurança,PR,4343966.17,NAO,PESSOA
2023,3,Ministério da Saúde,Saúde,RS,9924608.91,SIM,EMPRESA
2023,3,Ministério da Educação,Educação,RS,8809410.21,SIM,PESSOA
2023,3,Ministério da Justiça,Segurança,RS,5202618.93,NAO,PESSOA
2023,3,Ministério da Saúde,Saúde,SC,10976973.32,NAO,PESSOA
2023,3,Ministério da Educação,Educação,SC,9748932.16,SIM,EMPRESA
2023,3,Ministério da Justiça,Segurança,SC,6785725.09,SIM,PESSOA
2023,3,Ministério da Saúde,Saúde,PE,12146681.34,SIM,EMPRESA
2023,3,Ministério da Educação,Educação,PE,10061225.11,SIM,PESSOA
2023,3,Ministério da Justiça,Segurança,PE,5925834.77,NAO,EMPRESA
2023,3,Ministério da Saúde,Saúde,CE,13176881.58,SIM,EMPRESA
2023,3,Ministério da Educação,Educação,CE,11908452.89,NAO,PESSOA
2023,3,Ministério da Justiça,Segurança,CE,6184408.24,SIM,PESSOA
2023,3,Ministério da Saúde,Saúde,PA,10505343.24,NAO,PESSOA
2023,3,Ministério da Educação,Educação,PA,10487114.07,SIM,EMPRESA
2023,3,Ministério da Justiça,Segurança,PA,7411073.77,SIM,EMPRESA
2023,4,Ministério da Saúde,Saúde,SP,7850610.08,NAO,PESSOA
2023,4,Ministério da Educação,Educação,SP,6104741.91,SIM,PESSOA
2023,4,Ministério da Justiça,Segurança,SP,4840692.97,NAO,PESSOA
2023,4,Ministério da Saúde,Saúde,RJ,10608474.25,SIM,PESSOA
2023,4,Ministério da Educação,Educação,RJ,6235993.7,NAO,PESSOA
2023,4,Ministério da Justiça,Segurança,RJ,5409317.18,SIM,PESSOA
2023,4,Ministério da Saúde,Saúde,MG,8761580.9,SIM,EMPRESA
2023,4,Ministério da Educação,Educação,MG,7192911.91,SIM,EMPRESA
2023,4,Ministério da Justiça,Segurança,MG,4926795.04,NAO,EMPRESA
2023,4,Ministério da Saúde,Saúde,BA,11088404.21,SIM,EMPRESA
2023,4,Ministério da Educação,Educação,BA,8798568.94,SIM,EMPRESA
2023,4,Ministério da Justiça,Segurança,BA,5061063.91,SIM,PESSOA
2023,4,Ministério da Saúde,Saúde,PR,11518969.38,SIM,PESSOA
2023,4,Ministério da Educação,Educação,PR,9412419.23,NAO,PESSOA
2023,4,Ministério da Justiça,Segurança,PR,5614185.25,SIM,PESSOA
2023,4,Ministério da Saúde,Saúde,RS,11561674.58,NAO,PESSOA
2023,4,Ministério da Educação,Educação,RS,6576045.52,SIM,PESSOA
2023,4,Ministério da Justiça,Segurança,RS,6327189.8,SIM,PESSOA
2023,4,Ministério da Saúde,Saúde,SC,11263268.64,SIM,PESSOA
2023,4,Ministério da Educação,Educação,SC,8392811.58,NAO,PESSOA
2023,4,Ministério da Justiça,Segurança,SC,5937424.03,NAO,EMPRESA
2023,4,Ministério da Saúde,Saúde,PE,10988807.02,NAO,EMPRESA
2023,4,Ministério da Educação,Educação,PE,9412164.52,SIM,EMPRESA
2023,4,Ministério da Justiça,Segurança,PE,5662981.0,SIM,EMPRESA
2023,4,Ministério da Saúde,Saúde,CE,12233220.48,SIM,EMPRESA
2023,4,Ministério da Educação,Educação,CE,9742248.11,SIM,EMPRESA
2023,4,Ministério da Justiça,Segurança,CE,6420913.48,SIM,PESSOA
2023,4,Ministério da Saúde,Saúde,PA,11404796.99,SIM,PESSOA
2023,4,Ministério da Educação,Educação,PA,8707252.89,NAO,PESSOA
2023,4,Ministério da Justiça,Segurança,PA,6792338.74,SIM,PESSOA
2023,5,Ministério da Saúde,Saúde,SP,6708529.91,SIM,PESSOA
2023,5,Ministério da Educação,Educação,SP,7521324.48,NAO,PESSOA
2023,5,Ministério da Justiça,Segurança,SP,4851596.99,SIM,PESSOA
2023,5,Ministério da Saúde,Saúde,RJ,13372514.22,SIM,EMPRESA
2023,5,Ministério da Educação,Educação,RJ,5452164.46,NAO,PESSOA
2023,5,Ministério da Justiça,Segurança,RJ,5548943.37,SIM,EMPRESA
2023,5,Ministério da Saúde,Saúde,MG,10476056.89,SIM,EMPRESA
2023,5,Ministério da Educação,Educação,MG,7874642.66,SIM,PESSOA
2023,5,Ministério da Justiça,Segurança,MG,5350758.87,SIM,EMPRESA
2023,5,Ministério da Saúde,Saúde,BA,12867410.89,NAO,PESSOA
2023,5,Ministério da Educação,Educação,BA,8369485.16,NAO,PESSOA
2023,5,Ministério da Justiça,Segurança,BA,6105326.41,NAO,EMPRESA
2023,5,Ministério da Saúde,Saúde,PR,9757689.32,SIM,PESSOA
2023,5,Ministério da Educação,Educação,PR,8187082.8,SIM,PESSOA
2023,5,Ministério da Justiça,Segurança,PR,6697588.73,NAO,EMPRESA
2023,5,Ministério da Saúde,Saúde,RS,9395773.8,SIM,EMPRESA
2023,5,Ministério da Educação,Educação,RS,8975122.03,SIM,EMPRESA
2023,5,Ministério da Justiça,Segurança,RS,5461348.17,NAO,PESSOA
2023,5,Ministério da Saúde,Saúde,SC,10594309.34,NAO,PESSOA
2023,5,Ministério da Educação,Educação,SC,9911509.4,NAO,PESSOA
2023,5,Ministério da Justiça,Segurança,SC,5436083.89,NAO,EMPRESA
2023,5,Ministério da Saúde,Saúde,PE,11926053.83,SIM,EMPRESA
2023,5,Ministério da Educação,Educação,PE,7406625.96,NAO,PESSOA
2023,5,Ministério da Justiça,Segurança,PE,7107180.73,NAO,PESSOA
2023,5,Ministério da Saúde,Saúde,CE,13570331.45,NAO,EMPRESA
2023,5,Ministério da Educação,Educação,CE,8784712.11,NAO,PESSOA
2023,5,Ministério da Justiça,Segurança,CE,6714755.67,NAO,EMPRESA
2023,5,Ministério da Saúde,Saúde,PA,12726709.77,SIM,PESSOA
2023,5,Ministério da Educação,Educação,PA,10381470.16,SIM,PESSOA
2023,5,Ministério da Justiça,Segurança,PA,7177932.37,SIM,EMPRESA
2023,6,Ministério da Saúde,Saúde,SP,10509763.93,SIM,EMPRESA
2023,6,Ministério da Educação,Educação,SP,6549430.37,SIM,EMPRESA
2023,6,Ministério da Justiça,Segurança,SP,5700772.29,NAO,PESSOA
2023,6,Ministério da Saúde,Saúde,RJ,8618704.0,SIM,EMPRESA
2023,6,Ministério da Educação,Educação,RJ,8059793.08,SIM,EMPRESA
2023,6,Ministério da Justiça,Segurança,RJ,4316966.07,SIM,EMPRESA
2023,6,Ministério da Saúde,Saúde,MG,9664300.78,NAO,PESSOA
2023,6,Ministério da Educação,Educação,MG,6571121.78,NAO,EMPRESA
2023,6,Ministério da Justiça,Segurança,MG,5023928.73,SIM,EMPRESA
2023,6,Ministério da Saúde,Saúde,BA,10291003.15,NAO,EMPRESA
2023,6,Ministério da Educação,Educação,BA,6373301.56,SIM,EMPRESA
2023,6,Ministério da Justiça,Segurança,BA,6004435.16,NAO,EMPRESA
2023,6,Ministério da Saúde,Saúde,PR,10960509.13,NAO,PESSOA
2023,6,Ministério da Educação,Educação,PR,7786824.23,SIM,EMPRESA
2023,6,Ministério da Justiça,Segurança,PR,5280822.85,NAO,PESSOA
2023,6,Ministério da Saúde,Saúde,RS,13199911.0,NAO,PESSOA
2023,6,Ministério da Educação,Educação,RS,7620236.89,SIM,PESSOA
2023,6,Ministério da Justiça,Segurança,RS,6013067.37,NAO,PESSOA
2023,6,Ministério da Saúde,Saúde,SC,12253116.46,SIM,PESSOA
2023,6,Ministério da Educação,Educação,SC,9084318.76,SIM,EMPRESA
2023,6,Ministério da Justiça,Segurança,SC,6887229.71,SIM,PESSOA
2023,6,Ministério da Saúde,Saúde,PE,13337740.85,SIM,EMPRESA
2023,6,Ministério da Educação,Educação,PE,10135665.15,NAO,PESSOA
2023,6,Ministério da Justiça,Segurança,PE,6935253.58,SIM,PESSOA
2023,6,Ministério da Saúde,Saúde,CE,13725183.94,NAO,PESSOA
2023,6,Ministério da Educação,Educação,CE,10226180.35,NAO,EMPRESA
2023,6,Ministério da Justiça,Segurança,CE,7394331.68,SIM,PESSOA
2023,6,Ministério da Saúde,Saúde,PA,11958919.8,SIM,EMPRESA
2023,6,Ministério da Educação,Educação,PA,11516069.51,NAO,EMPRESA
2023,6,Ministério da Justiça,Segurança,PA,8210035.97,NAO,EMPRESA
2023,7,Ministério da Saúde,Saúde,SP,9244383.16,SIM,PESSOA
2023,7,Ministério da Educação,Educação,SP,9106767.25,SIM,EMPRESA
2023,7,Ministério da Justiça,Segurança,SP,4645517.77,SIM,EMPRESA
2023,7,Ministério da Saúde,Saúde,RJ,9354037.2,SIM,PESSOA
2023,7,Ministério da Educação,Educação,RJ,7330935.14,SIM,PESSOA
2023,7,Ministério da Justiça,Segurança,RJ,5648503.66,NAO,EMPRESA
2023,7,Ministério da Saúde,Saúde,MG,9848870.14,NAO,EMPRESA
2023,7,Ministério da Educação,Educação,MG,7551825.1,SIM,EMPRESA
2023,7,Ministério da Justiça,Segurança,MG,4327163.47,NAO,PESSOA
2023,7,Ministério da Saúde,Saúde,BA,7493306.84,NAO,EMPRESA
2023,7,Ministério da Educação,Educação,BA,8259971.25,NAO,PESSOA
2023,7,Ministério da Justiça,Segurança,BA,5358830.23,NAO,EMPRESA
2023,7,Ministério da Saúde,Saúde,PR,11172216.61,SIM,EMPRESA
2023,7,Ministério da Educação,Educação,PR,8619241.98,SIM,PESSOA
2023,7,Ministério da Justiça,Segurança,PR,5884758.89,SIM,PESSOA
2023,7,Ministério da Saúde,Saúde,RS,11097274.43,SIM,PESSOA
2023,7,Ministério da Educação,Educação,RS,8265036.74,SIM,PESSOA
2023,7,Ministério da Justiça,Segurança,RS,6565878.29,SIM,EMPRESA
2023,7,Ministério da Saúde,Saúde,SC,11985242.26,SIM,EMPRESA
2023,7,Ministério da Educação,Educação,SC,9816273.8,SIM,EMPRESA
2023,7,Ministério da Justiça,Segurança,SC,7367021.11,SIM,EMPRESA
2023,7,Ministério da Saúde,Saúde,PE,12056895.6,SIM,EMPRESA
2023,7,Ministério da Educação,Educação,PE,9754664.5,SIM,PESSOA
2023,7,Ministério da Justiça,Segurança,PE,5845318.14,SIM,PESSOA
2023,7,Ministério da Saúde,Saúde,CE,12232638.89,SIM,EMPRESA
2023,7,Ministério da Educação,Educação,CE,9247639.02,NAO,PESSOA
2023,7,Ministério da Justiça,Segurança,CE,7969536.39,NAO,PESSOA
2023,7,Ministério da Saúde,Saúde,PA,12547224.51,SIM,PESSOA
2023,7,Ministério da Educação,Educação,PA,10148638.22,NAO,PESSOA
2023,7,Ministério da Justiça,Segurança,PA,6970810.18,NAO,EMPRESA
2023,8,Ministério da Saúde,Saúde,SP,7040520.53,SIM,EMPRESA
2023,8,Ministério da Educação,Educação,SP,5606924.74,NAO,PESSOA
2023,8,Ministério da Justiça,Segurança,SP,4409769.79,SIM,EMPRESA
2023,8,Ministério da Saúde,Saúde,RJ,7569156.45,SIM,PESSOA
2023,8,Ministério da Educação,Educação,RJ,7711489.24,SIM,EMPRESA
2023,8,Ministério da Justiça,Segurança,RJ,6029843.91,SIM,EMPRESA
2023,8,Ministério da Saúde,Saúde,MG,7814309.66,SIM,EMPRESA
2023,8,Ministério da Educação,Educação,MG,6829392.17,SIM,EMPRESA
2023,8,Ministério da Justiça,Segurança,MG,6994856.47,SIM,PESSOA
2023,8,Ministério da Saúde,Saúde,BA,9297501.42,SIM,PESSOA
2023,8,Ministério da Educação,Educação,BA,9516851.49,SIM,PESSOA
2023,8,Ministério da Justiça,Segurança,BA,5842910.47,NAO,EMPRESA
2023,8,Ministério da Saúde,Saúde,PR,10101151.78,NAO,EMPRESA
2023,8,Ministério da Educação,Educação,PR,8758085.08,SIM,EMPRESA
2023,8,Ministério da Justiça,Segurança,PR,5780201.7,NAO,EMPRESA
2023,8,Ministério da Saúde,Saúde,RS,10046295.23,SIM,PESSOA
2023,8,Ministério da Educação,Educação,RS,8495933.11,SIM,PESSOA
2023,8,Ministério da Justiça,Segurança,RS,6116068.73,SIM,EMPRESA
2023,8,Ministério da Saúde,Saúde,SC,12011781.63,SIM,PESSOA
2023,8,Ministério da Educação,Educação,SC,9768396.34,SIM,EMPRESA
2023,8,Ministério da Justiça,Segurança,SC,5171555.13,NAO,PESSOA
2023,8,Ministério da Saúde,Saúde,PE,14081537.24,SIM,PESSOA
2023,8,Ministério da Educação,Educação,PE,8623664.04,SIM,PESSOA
2023,8,Ministério da Justiça,Segurança,PE,6846962.61,NAO,PESSOA
2023,8,Ministério da Saúde,Saúde,CE,11036926.69,SIM,PESSOA
2023,8,Ministério da Educação,Educação,CE,9887526.04,SIM,PESSOA
2023,8,Ministério da Justiça,Segurança,CE,7381906.46,SIM,PESSOA
2023,8,Ministério da Saúde,Saúde,PA,14706895.68,SIM,EMPRESA
2023,8,Ministério da Educação,Educação,PA,9763570.96,NAO,EMPRESA
2023,8,Ministério da Justiça,Segurança,PA,7509384.02,SIM,PESSOA
2023,9,Ministério da Saúde,Saúde,SP,6624711.78,NAO,EMPRESA
2023,9,Ministério da Educação,Educação,SP,7538878.92,SIM,EMPRESA
2023,9,Ministério da Justiça,Segurança,SP,5127374.86,NAO,PESSOA
2023,9,Ministério da Saúde,Saúde,RJ,10285316.34,SIM,EMPRESA
2023,9,Ministério da Educação,Educação,RJ,8205877.66,SIM,EMPRESA
2023,9,Ministério da Justiça,Segurança,RJ,4440120.24,SIM,EMPRESA
2023,9,Ministério da Saúde,Saúde,MG,11022155.5,NAO,PESSOA
2023,9,Ministério da Educação,Educação,MG,8731182.8,SIM,PESSOA
2023,9,Ministério da Justiça,Segurança,MG,5264067.18,NAO,PESSOA
2023,9,Ministério da Saúde,Saúde,BA,9733709.68,SIM,EMPRESA
2023,9,Ministério da Educação,Educação,BA,9751956.89,SIM,PESSOA
2023,9,Ministério da Justiça,Segurança,BA,4636051.22,SIM,PESSOA
2023,9,Ministério da Saúde,Saúde,PR,9151968.34,SIM,EMPRESA
2023,9,Ministério da Educação,Educação,PR,8125234.5,NAO,PESSOA
2023,9,Ministério da Justiça,Segurança,PR,6696192.53,NAO,PESSOA
2023,9,Ministério da Saúde,Saúde,RS,9614319.99,SIM,PESSOA
2023,9,Ministério da Educação,Educação,RS,8693420.44,NAO,EMPRESA
2023,9,Ministério da Justiça,Segurança,RS,6147860.21,SIM,EMPRESA
2023,9,Ministério da Saúde,Saúde,SC,12474460.69,NAO,PESSOA
2023,9,Ministério da Educação,Educação,SC,8006410.63,NAO,EMPRESA
2023,9,Ministério da Justiça,Segurança,SC,6135379.11,NAO,PESSOA
2023,9,Ministério da Saúde,Saúde,PE,9523279.87,SIM,PESSOA
2023,9,Ministério da Educação,Educação,PE,9147963.48,SIM,PESSOA
2023,9,Ministério da Justiça,Segurança,PE,6738700.8,SIM,PESSOA
2023,9,Ministério da Saúde,Saúde,CE,12021391.09,SIM,PESSOA
2023,9,Ministério da Educação,Educação,CE,8916096.26,SIM,PESSOA
2023,9,Ministério da Justiça,Segurança,CE,7568507.94,NAO,EMPRESA
2023,9,Ministério da Saúde,Saúde,PA,12974188.73,SIM,EMPRESA
2023,9,Ministério da Educação,Educação,PA,8405635.38,NAO,EMPRESA
2023,9,Ministério da Justiça,Segurança,PA,7331099.18,SIM,EMPRESA
2023,10,Ministério da Saúde,Saúde,SP,7896863.25,NAO,EMPRESA
2023,10,Ministério da Educação,Educação,SP,10599197.93,NAO,EMPRESA
2023,10,Ministério da Justiça,Segurança,SP,5144500.37,SIM,PESSOA
2023,10,Ministério da Saúde,Saúde,RJ,6830068.23,SIM,PESSOA
2023,10,Ministério da Educação,Educação,RJ,8523128.57,SIM,PESSOA
2023,10,Ministério da Justiça,Segurança,RJ,4924743.83,SIM,EMPRESA
2023,10,Ministério da Saúde,Saúde,MG,10574840.14,SIM,PESSOA
2023,10,Ministério da Educação,Educação,MG,8848975.24,SIM,EMPRESA
2023,10,Ministério da Justiça,Segurança,MG,4608642.13,SIM,EMPRESA
2023,10,Ministério da Saúde,Saúde,BA,10103822.31,NAO,PESSOA
2023,10,Ministério da Educação,Educação,BA,8527283.29,SIM,EMPRESA
2023,10,Ministério da Justiça,Segurança,BA,5723215.94,SIM,PESSOA
2023,10,Ministério da Saúde,Saúde,PR,9543797.87,SIM,PESSOA
2023,10,Ministério da Educação,Educação,PR,7285752.31,NAO,PESSOA
2023,10,Ministério da Justiça,Segurança,PR,5851638.98,SIM,PESSOA
2023,10,Ministério da Saúde,Saúde,RS,12041343.16,NAO,PESSOA
2023,10,Ministério da Educação,Educação,RS,10750753.24,SIM,EMPRESA
2023,10,Ministério da Justiça,Segurança,RS,6569633.72,SIM,PESSOA
2023,10,Ministério da Saúde,Saúde,SC,12654313.35,SIM,PESSOA
2023,10,Ministério da Educação,Educação,SC,9752712.19,SIM,PESSOA
2023,10,Ministério da Justiça,Segurança,SC,7837818.81,SIM,PESSOA
2023,10,Ministério da Saúde,Saúde,PE,13134847.48,SIM,EMPRESA
2023,10,Ministério da Educação,Educação,PE,8563807.52,NAO,EMPRESA
2023,10,Ministério da Justiça,Segurança,PE,7698484.66,SIM,PESSOA
2023,10,Ministério da Saúde,Saúde,CE,12165989.88,SIM,PESSOA
2023,10,Ministério da Educação,Educação,CE,9448583.32,NAO,EMPRESA
2023,10,Ministério da Justiça,Segurança,CE,8036463.87,SIM,EMPRESA
2023,10,Ministério da Saúde,Saúde,PA,10207145.77,SIM,EMPRESA
2023,10,Ministério da Educação,Educação,PA,10516104.11,NAO,EMPRESA
2023,10,Ministério da Justiça,Segurança,PA,7649156.61,SIM,PESSOA
2023,11,Ministério da Saúde,Saúde,SP,9342042.1,NAO,EMPRESA
2023,11,Ministério da Educação,Educação,SP,5211025.59,SIM,EMPRESA
2023,11,Ministério da Justiça,Segurança,SP,5226150.13,SIM,EMPRESA
2023,11,Ministério da Saúde,Saúde,RJ,9540205.97,SIM,PESSOA
2023,11,Ministério da Educação,Educação,RJ,9092930.13,NAO,EMPRESA
2023,11,Ministério da Justiça,Segurança,RJ,5474404.74,NAO,PESSOA
2023,11,Ministério da Saúde,Saúde,MG,11374114.72,SIM,EMPRESA
2023,11,Ministério da Educação,Educação,MG,7938791.99,SIM,PESSOA
2023,11,Ministério da Justiça,Segurança,MG,4915340.94,SIM,EMPRESA
2023,11,Ministério da Saúde,Saúde,BA,7022737.6,SIM,PESSOA
2023,11,Ministério da Educação,Educação,BA,7568836.69,SIM,PESSOA
2023,11,Ministério da Justiça,Segurança,BA,5551011.49,SIM,PESSOA
2023,11,Ministério da Saúde,Saúde,PR,11981882.11,SIM,EMPRESA
2023,11,Ministério da Educação,Educação,PR,9240805.76,SIM,PESSOA
2023,11,Ministério da Justiça,Segurança,PR,4942961.74,SIM,EMPRESA
2023,11,Ministério da Saúde,Saúde,RS,11444026.93,SIM,PESSOA
2023,11,Ministério da Educação,Educação,RS,10222040.61,NAO,PESSOA
2023,11,Ministério da Justiça,Segurança,RS,6387461.47,NAO,PESSOA
2023,11,Ministério da Saúde,Saúde,SC,13109615.24,SIM,PESSOA
2023,11,Ministério da Educação,Educação,SC,8500296.26,SIM,EMPRESA
2023,11,Ministério da Justiça,Segurança,SC,6682830.38,SIM,PESSOA
2023,11,Ministério da Saúde,Saúde,PE,11566937.54,SIM,PESSOA
2023,11,Ministério da Educação,Educação,PE,11204668.88,SIM,EMPRESA
2023,11,Ministério da Justiça,Segurança,PE,6183594.41,SIM,EMPRESA
2023,11,Ministério da Saúde,Saúde,CE,14228519.58,SIM,PESSOA
2023,11,Ministério da Educação,Educação,CE,9606623.89,SIM,PESSOA
2023,11,Ministério da Justiça,Segurança,CE,7408015.07,SIM,PESSOA
2023,11,Ministério da Saúde,Saúde,PA,12701969.29,SIM,EMPRESA
2023,11,Ministério da Educação,Educação,PA,11213121.06,NAO,EMPRESA
2023,11,Ministério da Justiça,Segurança,PA,6314456.48,SIM,EMPRESA
2023,12,Ministério da Saúde,Saúde,SP,9745345.95,NAO,EMPRESA
2023,12,Ministério da Educação,Educação,SP,6799166.91,SIM,PESSOA
2023,12,Ministério da Justiça,Segurança,SP,4981622.35,SIM,EMPRESA
2023,12,Ministério da Saúde,Saúde,RJ,9352149.85,SIM,PESSOA
2023,12,Ministério da Educação,Educação,RJ,7495167.99,SIM,EMPRESA
2023,12,Ministério da Justiça,Segurança,RJ,3696811.27,SIM,PESSOA
2023,12,Ministério da Saúde,Saúde,MG,10171783.8,SIM,PESSOA
2023,12,Ministério da Educação,Educação,MG,8442980.26,NAO,PESSOA
2023,12,Ministério da Justiça,Segurança,MG,6903255.8,SIM,PESSOA
2023,12,Ministério da Saúde,Saúde,BA,12090196.8,SIM,PESSOA
2023,12,Ministério da Educação,Educação,BA,7669554.17,NAO,EMPRESA
2023,12,Ministério da Justiça,Segurança,BA,6184500.35,NAO,PESSOA
2023,12,Ministério da Saúde,Saúde,PR,10738339.38,NAO,EMPRESA
2023,12,Ministério da Educação,Educação,PR,7408902.15,SIM,PESSOA
2023,12,Ministério da Justiça,Segurança,PR,5830126.79,SIM,EMPRESA
2023,12,Ministério da Saúde,Saúde,RS,11302353.47,NAO,EMPRESA
2023,12,Ministério da Educação,Educação,RS,8767114.57,NAO,PESSOA
2023,12,Ministério da Justiça,Segurança,RS,5943661.99,SIM,EMPRESA
2023,12,Ministério da Saúde,Saúde,SC,11920091.38,SIM,EMPRESA
2023,12,Ministério da Educação,Educação,SC,9824694.74,SIM,EMPRESA
2023,12,Ministério da Justiça,Segurança,SC,6079084.61,SIM,PESSOA
